Time (PDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Conditions,Date
5:56,64.0 ,60.1 ,0.87,30.02 ,10.0 ,WNW,10.4 ,Overcast,8/6/2014
6:56,64.0 ,60.1 ,0.87,30.02 ,10.0 ,West,8.1 ,Overcast,8/6/2014
7:56,66.9 ,61.0 ,0.81,30.03 ,10.0 ,Calm,Calm,Overcast,8/6/2014
8:56,70.0 ,61.0 ,0.73,30.03 ,10.0 ,WNW,6.9 ,Mostly Cloudy,8/6/2014
9:56,73.0 ,62.1 ,0.68,30.02 ,10.0 ,NW,6.9 ,Mostly Cloudy,8/6/2014
10:56,73.9 ,62.1 ,0.66,30.02 ,10.0 ,NW,11.5 ,Mostly Cloudy,8/6/2014
11:56,75.0 ,61.0 ,0.62,30.02 ,10.0 ,NW,13.8 ,Mostly Cloudy,8/6/2014
12:56,72.0 ,60.1 ,0.66,30.02 ,10.0 ,WNW,20.7 ,Mostly Cloudy,8/6/2014
13:56,70.0 ,59.0 ,0.68,30.01 ,10.0 ,WNW,23.0 ,Mostly Cloudy,8/6/2014
14:56,72.0 ,59.0 ,0.64,30.00 ,10.0 ,WNW,19.6 ,Mostly Cloudy,8/6/2014
15:56,73.0 ,59.0 ,0.61,29.98 ,10.0 ,WNW,15.0 ,Scattered Clouds,8/6/2014
16:56,68.0 ,57.9 ,0.7,29.96 ,10.0 ,WNW,17.3 ,Scattered Clouds,8/6/2014
17:56,66.9 ,59.0 ,0.76,29.95 ,10.0 ,WNW,18.4 ,Mostly Cloudy,8/6/2014
18:56,64.9 ,57.9 ,0.78,29.96 ,10.0 ,WNW,17.3 ,Mostly Cloudy,8/6/2014
19:56,63.0 ,57.9 ,0.84,29.96 ,10.0 ,WNW,19.6 ,Mostly Cloudy,8/6/2014
20:56,62.1 ,57.9 ,0.86,29.98 ,10.0 ,WNW,18.4 ,Mostly Cloudy,8/6/2014
21:56,61.0 ,57.9 ,0.9,29.99 ,10.0 ,WNW,17.3 ,Scattered Clouds,8/6/2014
22:56,61.0 ,57.0 ,0.87,29.99 ,10.0 ,WNW,17.3 ,Scattered Clouds,8/6/2014
23:56,61.0 ,57.0 ,0.87,29.98 ,10.0 ,WNW,11.5 ,Scattered Clouds,8/6/2014
0:56,60.1 ,57.0 ,0.9,29.98 ,10.0 ,West,12.7 ,Scattered Clouds,8/7/2014
1:56,60.1 ,57.0 ,0.9,29.98 ,10.0 ,WNW,8.1 ,Scattered Clouds,8/7/2014
2:46,60.8 ,57.2 ,0.88,29.98 ,10.0 ,WNW,9.2 ,Mostly Cloudy,8/7/2014
3:56,60.1 ,57.0 ,0.9,29.98 ,10.0 ,WNW,5.8 ,Mostly Cloudy,8/7/2014
4:56,60.1 ,57.0 ,0.9,29.98 ,10.0 ,West,5.8 ,Overcast,8/7/2014
5:56,60.1 ,55.9 ,0.86,29.97 ,10.0 ,WSW,5.8 ,Mostly Cloudy,8/7/2014
6:56,61.0 ,55.9 ,0.83,29.98 ,10.0 ,West,8.1 ,Overcast,8/7/2014
7:56,62.1 ,57.0 ,0.84,29.98 ,10.0 ,West,4.6 ,Overcast,8/7/2014
8:56,63.0 ,57.0 ,0.81,29.98 ,10.0 ,WNW,8.1 ,Overcast,8/7/2014
9:44,64.4 ,57.2 ,0.77,29.98 ,10.0 ,NW,10.4 ,Scattered Clouds,8/7/2014
10:56,66.9 ,57.9 ,0.73,29.97 ,10.0 ,NW,12.7 ,Scattered Clouds,8/7/2014
11:56,69.1 ,57.0 ,0.65,29.97 ,10.0 ,WNW,17.3 ,Scattered Clouds,8/7/2014
12:56,69.1 ,57.0 ,0.65,29.96 ,10.0 ,WNW,18.4 ,Scattered Clouds,8/7/2014
13:56,68.0 ,57.0 ,0.68,29.96 ,10.0 ,WNW,21.9 ,Partly Cloudy,8/7/2014
14:56,68.0 ,55.9 ,0.65,29.95 ,10.0 ,WNW,26.5 ,Partly Cloudy,8/7/2014
15:56,68.0 ,55.9 ,0.65,29.94 ,10.0 ,WNW,20.7 ,Partly Cloudy,8/7/2014
16:56,66.9 ,55.9 ,0.68,29.93 ,10.0 ,West,17.3 ,Partly Cloudy,8/7/2014
17:56,64.9 ,55.9 ,0.73,29.92 ,10.0 ,West,15.0 ,Partly Cloudy,8/7/2014
18:56,64.0 ,55.9 ,0.75,29.92 ,10.0 ,West,11.5 ,Partly Cloudy,8/7/2014
19:56,63.0 ,55.9 ,0.78,29.91 ,10.0 ,West,11.5 ,Partly Cloudy,8/7/2014
20:56,63.0 ,55.9 ,0.78,29.93 ,10.0 ,West,8.1 ,Partly Cloudy,8/7/2014
21:56,63.0 ,55.9 ,0.78,29.94 ,10.0 ,WNW,8.1 ,Partly Cloudy,8/7/2014
22:56,63.0 ,55.9 ,0.78,29.93 ,10.0 ,West,9.2 ,Partly Cloudy,8/7/2014
23:56,62.1 ,55.9 ,0.8,29.94 ,10.0 ,West,9.2 ,Partly Cloudy,8/7/2014
0:56,62.1 ,55.9 ,0.8,29.93 ,10.0 ,West,4.6 ,Partly Cloudy,8/8/2014
1:56,61.0 ,55.9 ,0.83,29.93 ,10.0 ,WNW,5.8 ,Partly Cloudy,8/8/2014
2:56,61.0 ,55.0 ,0.81,29.93 ,10.0 ,West,4.6 ,Partly Cloudy,8/8/2014
3:56,61.0 ,55.0 ,0.81,29.92 ,10.0 ,West,6.9 ,Partly Cloudy,8/8/2014
4:56,61.0 ,55.0 ,0.81,29.92 ,10.0 ,WSW,13.8 ,Partly Cloudy,8/8/2014
5:56,60.1 ,55.0 ,0.83,29.92 ,10.0 ,WNW,9.2 ,Scattered Clouds,8/8/2014
6:56,60.1 ,55.0 ,0.83,29.93 ,10.0 ,WNW,6.9 ,Partly Cloudy,8/8/2014
7:56,62.1 ,55.0 ,0.78,29.94 ,10.0 ,West,5.8 ,Partly Cloudy,8/8/2014
8:56,64.0 ,55.0 ,0.73,29.94 ,10.0 ,West,9.2 ,Partly Cloudy,8/8/2014
9:56,66.9 ,55.0 ,0.66,29.94 ,10.0 ,West,9.2 ,Partly Cloudy,8/8/2014
10:56,66.9 ,55.0 ,0.66,29.94 ,10.0 ,NW,15.0 ,Scattered Clouds,8/8/2014
11:56,69.1 ,55.0 ,0.61,29.93 ,10.0 ,NW,17.3 ,Scattered Clouds,8/8/2014
12:56,72.0 ,55.9 ,0.57,29.92 ,10.0 ,WNW,16.1 ,Scattered Clouds,8/8/2014
13:56,73.9 ,55.0 ,0.52,29.91 ,10.0 ,WNW,18.4 ,Mostly Cloudy,8/8/2014
14:56,72.0 ,55.9 ,0.57,29.90 ,10.0 ,WNW,19.6 ,Mostly Cloudy,8/8/2014
15:56,72.0 ,55.9 ,0.57,29.89 ,10.0 ,WNW,18.4 ,Mostly Cloudy,8/8/2014
16:56,71.1 ,55.9 ,0.59,29.88 ,10.0 ,WNW,18.4 ,Scattered Clouds,8/8/2014
17:56,70.0 ,55.0 ,0.59,29.88 ,10.0 ,NW,12.7 ,Scattered Clouds,8/8/2014
18:56,68.0 ,54.0 ,0.61,29.88 ,10.0 ,NW,10.4 ,Partly Cloudy,8/8/2014
19:56,64.9 ,54.0 ,0.68,29.88 ,10.0 ,WNW,10.4 ,Partly Cloudy,8/8/2014
20:56,64.0 ,54.0 ,0.7,29.89 ,10.0 ,NW,8.1 ,Clear,8/8/2014
21:56,63.0 ,55.0 ,0.75,29.91 ,10.0 ,WNW,8.1 ,Clear,8/8/2014
22:56,62.1 ,55.0 ,0.78,29.91 ,10.0 ,NW,9.2 ,Clear,8/8/2014
23:56,62.1 ,55.0 ,0.78,29.91 ,10.0 ,NW,5.8 ,Clear,8/8/2014
0:56,62.1 ,54.0 ,0.75,29.91 ,10.0 ,West,6.9 ,Clear,8/9/2014
1:56,61.0 ,55.0 ,0.81,29.91 ,10.0 ,West,8.1 ,Partly Cloudy,8/9/2014
2:56,60.1 ,54.0 ,0.8,29.92 ,10.0 ,WNW,6.9 ,Partly Cloudy,8/9/2014
3:56,60.1 ,55.0 ,0.83,29.93 ,10.0 ,West,9.2 ,Scattered Clouds,8/9/2014
4:41,59.0 ,55.4 ,0.88,29.94 ,10.0 ,WSW,11.5 ,Mostly Cloudy,8/9/2014
5:56,59.0 ,55.0 ,0.87,29.95 ,10.0 ,West,9.2 ,Overcast,8/9/2014
6:36,59.0 ,55.4 ,0.88,29.96 ,10.0 ,WSW,10.4 ,Mostly Cloudy,8/9/2014
7:56,59.0 ,55.0 ,0.87,29.98 ,10.0 ,SW,10.4 ,Mostly Cloudy,8/9/2014
8:56,59.0 ,55.0 ,0.87,29.99 ,10.0 ,WSW,13.8 ,Mostly Cloudy,8/9/2014
9:56,60.1 ,55.9 ,0.86,29.98 ,10.0 ,WSW,10.4 ,Mostly Cloudy,8/9/2014
10:56,64.0 ,55.9 ,0.75,29.99 ,10.0 ,West,16.1 ,Mostly Cloudy,8/9/2014
11:17,64.4 ,55.4 ,0.73,29.99 ,10.0 ,West,15.0 ,Scattered Clouds,8/9/2014
12:56,69.1 ,55.9 ,0.63,29.97 ,10.0 ,West,20.7 ,Partly Cloudy,8/9/2014
13:56,68.0 ,55.9 ,0.65,29.98 ,10.0 ,West,18.4 ,Partly Cloudy,8/9/2014
14:56,66.9 ,55.0 ,0.66,29.98 ,10.0 ,West,19.6 ,Mostly Cloudy,8/9/2014
15:35,66.2 ,55.4 ,0.68,29.97 ,10.0 ,WSW,18.4 ,Mostly Cloudy,8/9/2014
16:13,66.2 ,55.4 ,0.68,29.96 ,10.0 ,West,21.9 ,Scattered Clouds,8/9/2014
17:39,62.6 ,55.4 ,0.77,29.95 ,10.0 ,WSW,15.0 ,Mostly Cloudy,8/9/2014
18:56,61.0 ,55.0 ,0.81,29.95 ,10.0 ,WSW,13.8 ,Mostly Cloudy,8/9/2014
19:56,61.0 ,55.0 ,0.81,29.97 ,10.0 ,West,13.8 ,Mostly Cloudy,8/9/2014
20:56,60.8 ,55.4 ,0.82,29.98 ,10.0 ,West,12.7 ,Overcast,8/9/2014
21:56,61.0 ,55.9 ,0.83,29.99 ,10.0 ,WSW,12.7 ,Overcast,8/9/2014
22:56,60.1 ,55.9 ,0.86,30.00 ,10.0 ,West,12.7 ,Overcast,8/9/2014
23:56,60.1 ,55.9 ,0.86,29.99 ,10.0 ,SW,10.4 ,Overcast,8/9/2014
0:56,60.1 ,55.9 ,0.86,29.99 ,10.0 ,SW,8.1 ,Overcast,8/10/2014
1:56,60.1 ,55.0 ,0.83,29.99 ,10.0 ,WSW,10.4 ,Overcast,8/10/2014
2:56,60.1 ,55.9 ,0.86,29.97 ,10.0 ,SSW,8.1 ,Overcast,8/10/2014
3:56,60.1 ,55.9 ,0.86,29.96 ,10.0 ,WSW,5.8 ,Overcast,8/10/2014
4:56,61.0 ,55.9 ,0.83,29.96 ,10.0 ,SW,9.2 ,Overcast,8/10/2014
5:56,60.1 ,55.9 ,0.86,29.97 ,10.0 ,SW,8.1 ,Overcast,8/10/2014
6:56,60.1 ,55.9 ,0.86,29.98 ,10.0 ,SW,6.9 ,Mostly Cloudy,8/10/2014
7:56,61.0 ,55.9 ,0.83,29.99 ,10.0 ,SW,5.8 ,Mostly Cloudy,8/10/2014
8:56,62.1 ,55.9 ,0.8,30.01 ,10.0 ,SSW,3.5 ,Mostly Cloudy,8/10/2014
9:56,63.0 ,55.9 ,0.78,30.01 ,10.0 ,Calm,Calm,Mostly Cloudy,8/10/2014
10:56,64.9 ,57.0 ,0.75,30.01 ,10.0 ,South,3.5 ,Mostly Cloudy,8/10/2014
11:56,69.1 ,57.9 ,0.68,30.01 ,10.0 ,NE,6.9 ,Mostly Cloudy,8/10/2014
12:17,71.6 ,57.2 ,0.6,30.01 ,10.0 ,Variable,3.5 ,Scattered Clouds,8/10/2014
13:56,72.0 ,60.1 ,0.66,29.98 ,10.0 ,NNE,9.2 ,Scattered Clouds,8/10/2014
14:56,73.0 ,60.1 ,0.64,29.96 ,10.0 ,East,4.6 ,Scattered Clouds,8/10/2014
15:56,73.9 ,57.0 ,0.55,29.96 ,10.0 ,SW,10.4 ,Mostly Cloudy,8/10/2014
16:56,75.9 ,57.0 ,0.52,29.94 ,10.0 ,WSW,13.8 ,Mostly Cloudy,8/10/2014
17:56,73.0 ,57.0 ,0.57,29.94 ,10.0 ,WSW,13.8 ,Mostly Cloudy,8/10/2014
18:56,71.1 ,57.0 ,0.61,29.93 ,10.0 ,WSW,9.2 ,Mostly Cloudy,8/10/2014
19:56,66.9 ,57.0 ,0.7,29.94 ,10.0 ,West,11.5 ,Scattered Clouds,8/10/2014
20:56,66.0 ,57.0 ,0.73,29.95 ,10.0 ,WSW,10.4 ,Scattered Clouds,8/10/2014
21:56,64.9 ,57.0 ,0.75,29.96 ,10.0 ,WSW,8.1 ,Partly Cloudy,8/10/2014
22:56,64.9 ,57.0 ,0.75,29.96 ,10.0 ,WSW,5.8 ,Partly Cloudy,8/10/2014
23:56,64.0 ,57.0 ,0.78,29.96 ,10.0 ,West,4.6 ,Partly Cloudy,8/10/2014
0:56,62.6 ,57.2 ,0.82,29.96 ,10.0 ,WNW,3.5 ,Partly Cloudy,8/11/2014
1:12,62.6 ,57.2 ,0.82,29.96 ,10.0 ,West,5.8 ,Mostly Cloudy,8/11/2014
2:56,62.1 ,55.9 ,0.8,29.94 ,10.0 ,West,3.5 ,Mostly Cloudy,8/11/2014
3:56,62.1 ,55.9 ,0.8,29.94 ,10.0 ,West,6.9 ,Mostly Cloudy,8/11/2014
4:56,62.1 ,55.9 ,0.8,29.93 ,10.0 ,WNW,4.6 ,Overcast,8/11/2014
5:56,62.1 ,55.9 ,0.8,29.93 ,10.0 ,Calm,Calm,Overcast,8/11/2014
6:56,63.0 ,57.0 ,0.81,29.95 ,10.0 ,West,3.5 ,Overcast,8/11/2014
7:56,63.0 ,57.0 ,0.81,29.95 ,10.0 ,SSW,4.6 ,Overcast,8/11/2014
8:56,64.9 ,57.9 ,0.78,29.96 ,10.0 ,Calm,Calm,Overcast,8/11/2014
9:56,68.0 ,59.0 ,0.73,29.96 ,10.0 ,NE,4.6 ,Scattered Clouds,8/11/2014
10:56,69.1 ,60.1 ,0.73,29.96 ,10.0 ,NE,5.8 ,Partly Cloudy,8/11/2014
11:56,72.0 ,60.1 ,0.66,29.95 ,10.0 ,North,8.1 ,Partly Cloudy,8/11/2014
12:56,73.0 ,57.9 ,0.59,29.95 ,10.0 ,NNW,15.0 ,Partly Cloudy,8/11/2014
13:56,73.9 ,57.9 ,0.57,29.93 ,10.0 ,NW,15.0 ,Scattered Clouds,8/11/2014
14:56,75.9 ,57.9 ,0.54,29.91 ,10.0 ,NW,13.8 ,Scattered Clouds,8/11/2014
15:56,75.9 ,57.9 ,0.54,29.90 ,10.0 ,NW,16.1 ,Scattered Clouds,8/11/2014
16:56,78.8 ,57.2 ,0.47,29.89 ,10.0 ,Variable,6.9 ,Partly Cloudy,8/11/2014
17:56,73.0 ,57.9 ,0.59,29.89 ,10.0 ,West,17.3 ,Partly Cloudy,8/11/2014
18:56,71.1 ,57.0 ,0.61,29.89 ,10.0 ,WSW,12.7 ,Partly Cloudy,8/11/2014
19:56,68.0 ,55.9 ,0.65,29.91 ,10.0 ,SW,15.0 ,Partly Cloudy,8/11/2014
20:56,66.0 ,57.0 ,0.73,29.93 ,10.0 ,WSW,11.5 ,Partly Cloudy,8/11/2014
21:56,64.9 ,57.0 ,0.75,29.96 ,10.0 ,West,10.4 ,Partly Cloudy,8/11/2014
22:56,64.9 ,55.9 ,0.73,29.95 ,10.0 ,SW,5.8 ,Partly Cloudy,8/11/2014
23:56,64.9 ,55.9 ,0.73,29.94 ,10.0 ,West,8.1 ,Clear,8/11/2014
0:56,64.0 ,55.9 ,0.75,29.94 ,10.0 ,South,6.9 ,Clear,8/12/2014
1:56,64.0 ,57.0 ,0.78,29.95 ,10.0 ,SSW,8.1 ,Scattered Clouds,8/12/2014
2:56,64.0 ,57.0 ,0.78,29.94 ,10.0 ,SSW,10.4 ,Mostly Cloudy,8/12/2014
3:56,63.0 ,55.9 ,0.78,29.95 ,10.0 ,SSW,9.2 ,Scattered Clouds,8/12/2014
4:56,63.0 ,55.0 ,0.75,29.95 ,10.0 ,SSW,9.2 ,Scattered Clouds,8/12/2014
5:56,62.1 ,55.0 ,0.78,29.95 ,10.0 ,SSW,4.6 ,Scattered Clouds,8/12/2014
6:56,63.0 ,55.0 ,0.75,29.96 ,10.0 ,Calm,Calm,Scattered Clouds,8/12/2014
7:56,64.0 ,55.0 ,0.73,29.99 ,10.0 ,SW,5.8 ,Partly Cloudy,8/12/2014
10:56,72.0 ,57.9 ,0.61,29.99 ,10.0 ,North,6.9 ,Mostly Cloudy,8/12/2014
11:56,72.0 ,59.0 ,0.64,29.99 ,10.0 ,NNE,9.2 ,Mostly Cloudy,8/12/2014
12:56,73.4 ,59.0 ,0.61,29.97 ,10.0 ,NNE,6.9 ,Scattered Clouds,8/12/2014
13:56,75.9 ,57.0 ,0.52,29.97 ,10.0 ,SW,12.7 ,Mostly Cloudy,8/12/2014
14:56,75.0 ,57.0 ,0.53,29.96 ,10.0 ,WSW,12.7 ,Mostly Cloudy,8/12/2014
15:56,73.9 ,57.9 ,0.57,29.94 ,10.0 ,WNW,18.4 ,Mostly Cloudy,8/12/2014
16:56,72.0 ,57.0 ,0.59,29.93 ,10.0 ,West,13.8 ,Mostly Cloudy,8/12/2014
17:56,69.1 ,55.9 ,0.63,29.94 ,10.0 ,West,20.7 ,Mostly Cloudy,8/12/2014
18:56,66.9 ,57.0 ,0.7,29.93 ,10.0 ,West,16.1 ,Mostly Cloudy,8/12/2014
19:56,66.0 ,57.0 ,0.73,29.94 ,10.0 ,WSW,13.8 ,Mostly Cloudy,8/12/2014
20:56,64.9 ,57.9 ,0.78,29.94 ,10.0 ,West,16.1 ,Mostly Cloudy,8/12/2014
21:19,64.4 ,57.2 ,0.77,29.95 ,10.0 ,West,13.8 ,Mostly Cloudy,8/12/2014
22:56,63.0 ,57.0 ,0.81,29.95 ,10.0 ,West,11.5 ,Mostly Cloudy,8/12/2014
23:56,63.0 ,55.9 ,0.78,29.96 ,10.0 ,West,12.7 ,Mostly Cloudy,8/12/2014
0:56,62.1 ,55.9 ,0.8,29.96 ,10.0 ,WSW,10.4 ,Mostly Cloudy,8/13/2014
1:56,62.1 ,55.0 ,0.78,29.96 ,10.0 ,West,10.4 ,Mostly Cloudy,8/13/2014
2:56,62.1 ,55.9 ,0.8,29.96 ,10.0 ,West,8.1 ,Mostly Cloudy,8/13/2014
3:56,62.1 ,55.0 ,0.78,29.95 ,10.0 ,SSW,3.5 ,Mostly Cloudy,8/13/2014
4:04,60.8 ,55.4 ,0.82,29.94 ,10.0 ,Calm,Calm,Partly Cloudy,8/13/2014
5:56,61.0 ,55.0 ,0.81,29.96 ,10.0 ,West,11.5 ,Scattered Clouds,8/13/2014
6:56,61.0 ,55.0 ,0.81,29.97 ,10.0 ,Calm,Calm,Mostly Cloudy,8/13/2014
7:56,62.6 ,55.4 ,0.77,29.98 ,10.0 ,West,8.1 ,Mostly Cloudy,8/13/2014
8:25,64.4 ,55.4 ,0.73,29.99 ,10.0 ,West,8.1 ,Scattered Clouds,8/13/2014
9:56,68.0 ,57.0 ,0.68,29.99 ,10.0 ,NW,9.2 ,Partly Cloudy,8/13/2014
10:56,70.0 ,57.0 ,0.63,30.01 ,10.0 ,NW,9.2 ,Scattered Clouds,8/13/2014
11:56,71.1 ,59.0 ,0.66,30.01 ,10.0 ,NNE,6.9 ,Mostly Cloudy,8/13/2014
12:56,75.0 ,57.9 ,0.55,29.99 ,10.0 ,NW,16.1 ,Scattered Clouds,8/13/2014
13:56,75.0 ,57.9 ,0.55,29.98 ,10.0 ,WNW,19.6 ,Scattered Clouds,8/13/2014
14:56,75.0 ,57.9 ,0.55,29.98 ,10.0 ,WNW,18.4 ,Scattered Clouds,8/13/2014
15:56,73.0 ,57.9 ,0.59,29.96 ,10.0 ,WNW,24.2 ,Partly Cloudy,8/13/2014
17:56,71.6 ,57.2 ,0.6,29.94 ,10.0 ,West,19.6 ,Partly Cloudy,8/13/2014
19:24,64.4 ,57.2 ,0.77,29.95 ,10.0 ,West,26.5 ,Scattered Clouds,8/13/2014
21:48,62.6 ,57.2 ,0.82,29.97 ,10.0 ,West,12.7 ,Scattered Clouds,8/13/2014
22:56,62.1 ,57.9 ,0.86,29.96 ,10.0 ,West,15.0 ,Scattered Clouds,8/13/2014
23:56,61.0 ,57.0 ,0.87,29.95 ,10.0 ,WNW,9.2 ,Scattered Clouds,8/13/2014
0:56,61.0 ,57.0 ,0.87,29.95 ,10.0 ,West,9.2 ,Partly Cloudy,8/14/2014
1:56,61.0 ,57.0 ,0.87,29.94 ,10.0 ,WNW,6.9 ,Partly Cloudy,8/14/2014
2:56,60.8 ,57.2 ,0.88,29.94 ,10.0 ,WNW,8.1 ,Clear,8/14/2014
3:56,61.0 ,57.0 ,0.87,29.94 ,10.0 ,West,8.1 ,Mostly Cloudy,8/14/2014
4:56,61.0 ,57.0 ,0.87,29.94 ,10.0 ,West,9.2 ,Mostly Cloudy,8/14/2014
5:56,61.0 ,57.9 ,0.9,29.94 ,10.0 ,WNW,6.9 ,Mostly Cloudy,8/14/2014
6:56,60.1 ,57.9 ,0.93,29.95 ,10.0 ,Calm,Calm,Mostly Cloudy,8/14/2014
7:56,62.1 ,57.0 ,0.84,29.97 ,10.0 ,WNW,4.6 ,Mostly Cloudy,8/14/2014
8:56,63.0 ,57.0 ,0.81,29.97 ,10.0 ,NNW,4.6 ,Scattered Clouds,8/14/2014
9:56,64.9 ,57.9 ,0.78,29.98 ,10.0 ,North,5.8 ,Scattered Clouds,8/14/2014
10:56,68.0 ,59.0 ,0.73,29.98 ,10.0 ,NW,11.5 ,Scattered Clouds,8/14/2014
11:56,70.0 ,57.9 ,0.65,29.97 ,10.0 ,WNW,13.8 ,Scattered Clouds,8/14/2014
12:56,71.1 ,59.0 ,0.66,29.95 ,10.0 ,NW,19.6 ,Scattered Clouds,8/14/2014
13:56,72.0 ,57.9 ,0.61,29.94 ,10.0 ,WNW,18.4 ,Scattered Clouds,8/14/2014
14:39,71.6 ,57.2 ,0.6,29.94 ,10.0 ,WNW,23.0 ,Scattered Clouds,8/14/2014
15:56,72.0 ,57.9 ,0.61,29.91 ,10.0 ,WNW,21.9 ,Scattered Clouds,8/14/2014
16:56,71.1 ,59.0 ,0.66,29.90 ,10.0 ,WNW,16.1 ,Scattered Clouds,8/14/2014
17:56,68.0 ,57.9 ,0.7,29.90 ,10.0 ,West,20.7 ,Scattered Clouds,8/14/2014
18:56,66.0 ,57.9 ,0.75,29.90 ,10.0 ,WNW,18.4 ,Scattered Clouds,8/14/2014
19:56,64.0 ,57.9 ,0.8,29.91 ,10.0 ,WNW,18.4 ,Scattered Clouds,8/14/2014
20:56,62.1 ,57.9 ,0.86,29.94 ,10.0 ,WNW,11.5 ,Scattered Clouds,8/14/2014
21:56,62.1 ,57.9 ,0.86,29.94 ,10.0 ,WNW,11.5 ,Partly Cloudy,8/14/2014
22:56,61.0 ,57.9 ,0.9,29.95 ,10.0 ,WNW,9.2 ,Scattered Clouds,8/14/2014
23:56,61.0 ,57.0 ,0.87,29.96 ,10.0 ,WNW,6.9 ,Scattered Clouds,8/14/2014
0:56,61.0 ,57.0 ,0.87,29.96 ,10.0 ,West,5.8 ,Partly Cloudy,8/15/2014
1:56,61.0 ,57.0 ,0.87,29.95 ,10.0 ,West,6.9 ,Scattered Clouds,8/15/2014
2:56,60.1 ,57.0 ,0.9,29.95 ,10.0 ,WNW,8.1 ,Mostly Cloudy,8/15/2014
3:11,60.8 ,57.2 ,0.88,29.95 ,10.0 ,WNW,8.1 ,Mostly Cloudy,8/15/2014
4:56,61.0 ,57.0 ,0.87,29.96 ,10.0 ,West,3.5 ,Overcast,8/15/2014
5:56,61.0 ,55.9 ,0.83,29.97 ,10.0 ,SW,3.5 ,Mostly Cloudy,8/15/2014
6:04,60.8 ,55.4 ,0.82,29.97 ,10.0 ,Calm,Calm,Mostly Cloudy,8/15/2014
7:56,62.1 ,57.0 ,0.84,30.00 ,10.0 ,SW,4.6 ,Mostly Cloudy,8/15/2014
8:56,64.0 ,57.9 ,0.8,30.01 ,10.0 ,Calm,Calm,Mostly Cloudy,8/15/2014
9:56,66.0 ,57.9 ,0.75,30.01 ,10.0 ,ENE,3.5 ,Scattered Clouds,8/15/2014
10:56,69.1 ,59.0 ,0.7,30.01 ,10.0 ,NE,5.8 ,Partly Cloudy,8/15/2014
11:56,72.0 ,60.1 ,0.66,30.01 ,10.0 ,North,8.1 ,Partly Cloudy,8/15/2014
12:56,72.0 ,61.0 ,0.68,29.99 ,10.0 ,North,8.1 ,Partly Cloudy,8/15/2014
13:18,73.4 ,59.0 ,0.61,29.99 ,10.0 ,NW,13.8 ,Partly Cloudy,8/15/2014
14:56,73.0 ,57.9 ,0.59,29.96 ,10.0 ,WNW,21.9 ,Partly Cloudy,8/15/2014
15:56,72.0 ,57.9 ,0.61,29.95 ,10.0 ,WNW,23.0 ,Partly Cloudy,8/15/2014
16:56,73.0 ,57.9 ,0.59,29.95 ,10.0 ,WNW,18.4 ,Partly Cloudy,8/15/2014
17:56,71.1 ,57.9 ,0.63,29.94 ,10.0 ,WNW,21.9 ,Partly Cloudy,8/15/2014
18:56,68.0 ,57.2 ,0.68,29.94 ,10.0 ,WNW,17.3 ,Partly Cloudy,8/15/2014
19:56,64.0 ,57.9 ,0.8,29.95 ,10.0 ,WNW,20.7 ,Partly Cloudy,8/15/2014
20:56,62.6 ,57.2 ,0.82,29.97 ,10.0 ,WNW,11.5 ,Partly Cloudy,8/15/2014
21:56,62.1 ,57.9 ,0.86,29.99 ,10.0 ,WNW,15.0 ,Partly Cloudy,8/15/2014
22:56,62.1 ,57.9 ,0.86,29.99 ,10.0 ,WNW,11.5 ,Partly Cloudy,8/15/2014
23:56,61.0 ,57.9 ,0.9,30.00 ,10.0 ,WNW,10.4 ,Partly Cloudy,8/15/2014
0:56,60.1 ,57.9 ,0.93,30.00 ,10.0 ,WNW,6.9 ,Partly Cloudy,8/16/2014
1:56,60.1 ,57.9 ,0.93,29.99 ,10.0 ,West,8.1 ,Partly Cloudy,8/16/2014
2:07,60.8 ,57.2 ,0.88,29.99 ,10.0 ,WNW,6.9 ,Mostly Cloudy,8/16/2014
3:38,62.6 ,59.0 ,0.88,30.00 ,10.0 ,Calm,Calm,Overcast,8/16/2014
4:56,61.0 ,57.9 ,0.9,30.01 ,10.0 ,Calm,Calm,Overcast,8/16/2014
5:56,61.0 ,57.9 ,0.9,30.01 ,10.0 ,Calm,Calm,Overcast,8/16/2014
6:56,61.0 ,57.9 ,0.9,30.03 ,10.0 ,SSW,4.6 ,Overcast,8/16/2014
7:56,61.0 ,57.9 ,0.9,30.04 ,10.0 ,Variable,3.5 ,Overcast,8/16/2014
8:56,62.1 ,57.9 ,0.86,30.05 ,10.0 ,Calm,Calm,Mostly Cloudy,8/16/2014
9:56,66.0 ,59.0 ,0.78,30.05 ,10.0 ,NE,5.8 ,Mostly Cloudy,8/16/2014
10:09,66.2 ,59.0 ,0.78,30.05 ,10.0 ,NE,4.6 ,Scattered Clouds,8/16/2014
11:56,69.1 ,60.1 ,0.73,30.04 ,10.0 ,NNE,5.8 ,Partly Cloudy,8/16/2014
12:56,71.1 ,61.0 ,0.7,30.03 ,10.0 ,North,9.2 ,Partly Cloudy,8/16/2014
13:56,72.0 ,59.0 ,0.64,30.01 ,10.0 ,NW,17.3 ,Partly Cloudy,8/16/2014
14:56,73.0 ,59.0 ,0.61,30.00 ,10.0 ,WNW,19.6 ,Partly Cloudy,8/16/2014
